p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.06348637425369e-07,-0.391335641820436,0.333,0.603,0.00573926815499591,1,Mettl9
4.09911053656827e-07,-2.53507286708916,0.008,0.19,0.00578958372184903,1,Hbb-bs
4.16648129364122e-07,-0.403341276871771,0.206,0.45,0.00588473817913886,1,Pdlim7
4.23850030547434e-07,-0.260992205662217,0.421,0.644,0.00598645783145196,1,Guk1
4.2529291027044e-07,0.292998047002139,0.23,0.079,0.00600683706465969,1,Itga2
4.29923204272163e-07,0.285803074279188,1,0.987,0.00607223533714003,1,Tmsb4x
4.45116694240079e-07,-0.261270936381911,0.349,0.603,0.00628682818944688,1,Slc35b2
4.66650620302369e-07,-0.280579896296108,0.23,0.484,0.00659097336115066,1,Xpr1
4.83157159626545e-07,-0.306440366784893,0.405,0.635,0.00682411172256532,1,Gjb3
4.94558688403031e-07,-0.30917105229165,0.317,0.561,0.00698514691500441,1,Fam57a
5.04811893627396e-07,0.346818253700652,0.881,0.812,0.00712996318559335,1,Morf4l1
5.20260083453276e-07,-0.28423262663572,0.103,0.335,0.00734815341869408,1,Ivl
5.21491499736673e-07,-0.402055974298617,0.016,0.203,0.00736554594228077,1,Psors1c2
5.52531188460983e-07,0.254084152755979,0.778,0.595,0.00780395050582293,1,Gas6
5.56873795361715e-07,0.414719751302233,0.786,0.65,0.00786528548568887,1,Sfxn3
5.88839531411515e-07,0.471426098476646,0.365,0.179,0.00831676954165623,1,Col23a1
5.92710555718183e-07,-0.317031641818889,0.405,0.62,0.00837144388896362,1,Adgrf4
6.4430555274819e-07,-0.373701076021471,0.127,0.36,0.00910017162701544,1,Rgs4
6.50186562573255e-07,0.269853444295522,0.762,0.563,0.00918323500978466,1,Cav2
6.68422579069024e-07,0.31897828650592,0.833,0.71,0.0094408005067709,1,Oat
6.96795368325883e-07,0.463891879254589,0.841,0.721,0.00984153778223478,1,Sik1
7.07470223188548e-07,0.363951892761901,0.794,0.648,0.00999230943231506,1,Mef2a
7.70699015427603e-07,0.49623333824294,0.929,0.827,0.0108853528938995,1,Ahnak2
7.89691196991411e-07,-0.621070601248712,0.016,0.194,0.0111535984663067,1,Gprc5d
8.09145461584536e-07,0.488487140409029,0.96,0.842,0.01142837049942,1,Trp63
8.2606512218316e-07,-2.06805065969573,0.032,0.217,0.0116673437857149,1,Hba-a2
8.74474825722042e-07,-0.32253959706417,0.421,0.659,0.0123510824384981,1,Clic4
8.78167046765642e-07,0.328422705308406,0.548,0.35,0.0124032313685179,1,Auts2
9.57355950103661e-07,-0.33850545416927,0.484,0.701,0.0135216954392641,1,Ptgr1
1.01640842673823e-06,0.389180836161548,0.802,0.695,0.0143557526192508,1,Il1rn
1.01751357709105e-06,0.288400133889857,0.508,0.32,0.014371361762834,1,Trim47
1.0664998879192e-06,-0.489094479651903,0.413,0.635,0.0150632444169708,1,Filip1l
1.06917660516568e-06,-0.297659193048209,0.579,0.77,0.01510105037136,1,Psmc2
1.13110202959008e-06,0.349831778645797,0.675,0.478,0.0159756850659303,1,Il6ra
1.18856961992017e-06,-0.287518841781633,0.167,0.405,0.0167873573117524,1,Mical2
1.19802145389572e-06,-0.284062190857706,0.333,0.586,0.0169208550148231,1,Spint1
1.20781174075329e-06,-0.450306119713537,0.77,0.87,0.0170591330263994,1,Atp6v0b
1.21295217229046e-06,0.337670472682379,0.937,0.829,0.0171317364814305,1,Nfix
1.29215363456424e-06,-0.33863971278713,0.095,0.311,0.0182503779345854,1,Pbk
1.38507961884162e-06,-0.37401051760362,0.627,0.761,0.019562864536519,1,Ppdpf
1.3960411562607e-06,0.419279642953269,0.627,0.48,0.0197176852910261,1,Pdgfa
1.41233975442897e-06,0.317433323818282,0.476,0.288,0.0199478866915547,1,Aff3
1.44198867539512e-06,0.3115729600557,0.968,0.945,0.0203666480512806,1,Sepw1
1.44642963117839e-06,-0.377551358121129,0.937,0.955,0.0204293721107636,1,Psma7
1.48985378092701e-06,0.471064289127939,0.738,0.633,0.021042694801813,1,Tob1
1.49062995562838e-06,-0.283309109497885,0.317,0.542,0.0210536574932953,1,Efna3
1.50380648959085e-06,-0.387313233245883,0.683,0.814,0.0212397628589812,1,Blmh
1.62209506219022e-06,-0.255723579439651,0.214,0.45,0.0229104706583747,1,Prickle3
1.66539583693408e-06,-0.55660311891637,0.698,0.84,0.023522050800857,1,Notch2
1.75951432438035e-06,0.293481112769273,0.984,0.955,0.0248513803175481,1,Tpt1
1.80781512475602e-06,-0.291436497298239,0.571,0.774,0.025533580822054,1,Cldn1
1.83685804390036e-06,0.636741545849071,0.96,0.934,0.0259437830120487,1,Higd1a
2.08225607527666e-06,-0.272308629695809,0.405,0.635,0.0294097848072075,1,Atp6v1c1
2.13382532841864e-06,0.356467681312747,0.571,0.371,0.0301381489385849,1,Rsu1
2.17176275867485e-06,0.337525891935481,0.984,0.945,0.0306739772035235,1,Gpx1
2.21841862044634e-06,-0.279510870860249,0.325,0.567,0.0313329445951841,1,Plin2
2.44350261831853e-06,0.29099986601009,0.984,0.947,0.0345120309811309,1,Mif
2.60112853895516e-06,-0.377610702589739,0.786,0.87,0.0367383394842027,1,Psmc1
2.63206805268203e-06,0.445917682249619,0.722,0.655,0.037175329176081,1,Ets2
2.69481872917956e-06,-0.388929679445294,0.651,0.804,0.0380616197309321,1,Gas7
2.78503340934623e-06,-0.364514242508474,0.516,0.706,0.0393358118736061,1,Glod4
2.85125266375331e-06,0.396076799577735,0.81,0.71,0.0402710926228518,1,Tns4
2.96989036179127e-06,-0.390209208999955,0.762,0.84,0.0419467314699399,1,Sdhb
3.02615246453576e-06,-0.365449121766861,0.421,0.644,0.042741377409103,1,Arpc1a
3.03645317177071e-06,-0.502527716720432,0.421,0.633,0.0428868645980895,1,Egr2
3.12106361524369e-06,-0.5942489694037,0.579,0.738,0.0440819025017018,1,Klk8
3.20037701152708e-06,-0.253528235935576,0.23,0.461,0.0452021249108084,1,Ero1l
3.25195936418122e-06,-0.327757744000127,0.516,0.699,0.0459306740596955,1,Hacd3
3.45146929534699e-06,-0.276018916752457,0.135,0.35,0.0487485523274809,1,Ctsz
3.52960266906176e-06,-0.268292201106031,0.27,0.533,0.0498521080978283,1,Defb1
3.58492739621128e-06,-0.255166223248485,0.302,0.52,0.0506335145440881,1,Cyp2b10
3.58891431467489e-06,-0.49620684181917,0.849,0.917,0.0506898257804682,1,Cdkn1a
3.64528546535707e-06,0.470384074299978,0.976,0.964,0.0514860119127032,1,Ubc
3.76826741816058e-06,-0.478935636179637,0.246,0.448,0.0532230090141001,1,Tk1
3.91617343407052e-06,-0.327451351132394,0.437,0.665,0.055312033582812,1,Kif1b
3.93784331285162e-06,-0.743098088209608,0.103,0.311,0.0556180989507163,1,Selenbp1
3.98119779625824e-06,0.263048664237306,0.81,0.714,0.0562304376743514,1,Serpinb6a
3.99126352053083e-06,-0.288595325935289,0.556,0.761,0.0563726059639775,1,Psmd13
4.12729279673132e-06,0.309648970273672,0.96,0.919,0.0582938834610332,1,Tax1bp1
5.14660363314421e-06,-0.337628820085244,0.389,0.623,0.0726906297145288,1,Lzts1
5.15462446779994e-06,-0.362708095558171,0.46,0.657,0.0728039159832063,1,Psen1
5.15591141760389e-06,-0.324471350851437,0.651,0.814,0.0728220928622373,1,Ndufv1
5.39949822678474e-06,-0.272795463043006,0.754,0.849,0.0762625129551076,1,Ppp1ca
5.50731573459451e-06,-0.568011239757743,0.548,0.697,0.0777853274354128,1,Susd2
5.52801149211196e-06,0.475665856590004,0.817,0.821,0.0780776343145894,1,Jund
5.74349003761262e-06,-0.306010053110903,0.524,0.714,0.0811210532912406,1,Smarcb1
5.90622946671449e-06,-1.48029035920837,0.794,0.889,0.0834195849878754,1,Krt77
5.91410093449234e-06,-0.597596500248659,0.548,0.765,0.0835307615987698,1,S100a1
5.99546563879135e-06,-0.381428301222463,0.571,0.716,0.084679956682289,1,Fam234a
6.20340964387919e-06,0.388340958328233,0.889,0.814,0.0876169578101497,1,Rnd3
6.44179113721721e-06,-0.569939028746119,0.667,0.802,0.0909838580220558,1,Nupr1
6.74564844806494e-06,-0.298848911635008,0.516,0.695,0.0952755386804692,1,Lrrc8a
7.1743235669226e-06,-0.258426820727585,0.317,0.55,0.101330146059215,1,Mettl1
7.18915105374348e-06,-0.397442274717641,0.048,0.226,0.101539569483073,1,Krt36
7.19829210463324e-06,-0.517343418719533,0.738,0.836,0.10166867768584,1,Epcam
8.44603328673355e-06,-0.364537449862087,0.516,0.727,0.119291774141825,1,Usp3
8.73430804386446e-06,-0.534799554627556,0.151,0.348,0.123363366811542,1,Sprr1b
9.52844495471956e-06,-0.434782167285806,0.429,0.588,0.134579756540459,1,Orm1
9.76909971638535e-06,-0.253869729931083,0.294,0.537,0.137978764394227,1,Map3k8
9.79595061407393e-06,-0.350604930796512,0.294,0.529,0.13835800647318,1,Myo5a
9.98513760470708e-06,-0.482657352594426,0.929,0.938,0.141030083528883,1,Prdx5
1.0307773625651e-05,0.472252443073879,0.667,0.503,0.145586994688695,1,Ikzf2
1.04065260809202e-05,-0.477869704204226,0.325,0.516,0.146981774366917,1,H2afx
1.08059010593212e-05,-0.412657640477507,0.865,0.872,0.152622546561853,1,Fkbp1a
1.08460188636972e-05,-0.256120649929919,0.294,0.529,0.153189170430859,1,Thoc3
1.09411689059268e-05,0.319815097741535,0.897,0.836,0.154533069627311,1,Net1
1.1021485901693e-05,0.522960231283877,0.754,0.631,0.155667466875512,1,Calm5
1.11235075512008e-05,-0.391845292248808,0.841,0.891,0.15710842065316,1,Psmc3
1.20986902417763e-05,-0.261927136124744,0.111,0.301,0.170881900974848,1,Serpinb3b
1.23100883903937e-05,0.317389499863219,0.984,0.936,0.17386768842592,1,S100a11
1.25410398964948e-05,-0.302719223837655,0.413,0.631,0.177129647498092,1,Crot
1.26555193348042e-05,-0.279262461644117,0.429,0.618,0.178746555084774,1,Stard5
1.26852212122848e-05,0.303109713955622,0.357,0.194,0.179166064402311,1,Limch1
1.43363454852992e-05,-0.288478970303428,0.151,0.35,0.202486543634365,1,Cenpm
1.44126914404285e-05,-0.299366315884677,0.19,0.392,0.203564853904612,1,Lgals1
1.45368167418465e-05,0.310004946104283,0.714,0.593,0.20531799966184,1,Prkcdbp
1.45808425260742e-05,0.326942787910423,0.5,0.322,0.205939819838272,1,Col18a1
1.65886742878674e-05,0.322152330737128,0.389,0.23,0.234298435641838,1,Ppp2r2c
1.66442279830962e-05,-0.468877400368623,0.802,0.889,0.235083076033251,1,Rab25
1.66450631337516e-05,-0.355473688765025,0.286,0.51,0.235094871701108,1,Nav2
1.70474715479562e-05,-0.283937410268504,0.04,0.203,0.240778488143333,1,Cryba4
1.86850925473351e-05,0.297032790866883,1,0.979,0.263908247138562,1,Ahnak
1.92006113504263e-05,-0.360854194752811,0.127,0.32,0.27118943471342,1,Nrep
1.92433400897464e-05,-0.348832614575364,0.405,0.603,0.271792935427578,1,Hdac4
1.93134909423935e-05,-0.349191987190937,0.444,0.625,0.272783746070366,1,Cfl2
1.95175872366122e-05,0.266593698848832,0.968,0.917,0.275666402129911,1,Clic1
1.95757634502877e-05,0.571061166834574,0.857,0.872,0.276488082971863,1,Ifrd1
1.97959276026928e-05,0.398946128314514,0.976,0.942,0.279597681460434,1,Pkm
2.08827579527747e-05,0.3296889071649,0.73,0.557,0.294948073324989,1,Clca3a1
2.18229218315311e-05,-0.37599781643102,0.468,0.678,0.308226947948546,1,Epha4
2.21398764028138e-05,-0.422976691674761,0.54,0.706,0.312703614313341,1,Mrpl55
2.22825510203711e-05,0.309766655949853,0.746,0.627,0.314718750611722,1,Il13ra1
2.28696019364566e-05,-0.297332171108899,0.516,0.725,0.323010257750512,1,Golgb1
2.31752633130625e-05,-0.278616589226386,0.032,0.183,0.327327419033695,1,Sytl2
2.33944643846834e-05,0.25895874191518,0.413,0.232,0.330423414969268,1,Lgr6
2.35605580901269e-05,-0.385492459248713,0.087,0.267,0.332769322464952,1,Nuak1
2.46177269983305e-05,-0.337533546865678,0.238,0.448,0.347700776124419,1,Spc25
2.51169669297731e-05,0.425768885728708,0.373,0.211,0.354752040916115,1,Card10
2.55563628356549e-05,0.27844528637588,0.508,0.35,0.36095806869079,1,Slc22a4
2.56698667844498e-05,0.330220352047136,1,1,0.36256119846357,1,Sfn
2.57258614016371e-05,0.34216375684352,0.817,0.68,0.363352066436722,1,Hsf2
2.73395373871398e-05,-0.289070275761965,0.833,0.913,0.386143626055963,1,Psmd7
2.80144104148889e-05,-0.282622038244318,0.921,0.936,0.395675532699891,1,Psmb6
2.82254690284366e-05,-0.315230389813769,0.683,0.802,0.398656524557639,1,Mrpl51
2.83662761012502e-05,0.336436758960417,0.984,0.953,0.400645283654058,1,Neat1
2.84583812190985e-05,-0.345174634085248,0.421,0.61,0.401946176338548,1,Imp4
2.85933842690121e-05,0.272530485483215,0.548,0.407,0.403852959415526,1,Nr1d1
2.88476371384042e-05,-0.306027839245847,0.079,0.26,0.407444026942821,1,Dbf4
2.9016015595258e-05,-0.343829059358315,0.365,0.552,0.409822204267424,1,Slc31a1
2.98121800667439e-05,-0.436001746224471,0.468,0.655,0.421067231262691,1,Rsrc1
3.08640480160822e-05,-0.344908774067756,0.429,0.638,0.435923814179146,1,Id1
3.10270228086704e-05,0.358983326662274,0.722,0.661,0.438225670149661,1,Nhsl1
3.26749424756856e-05,0.351740086256496,0.952,0.881,0.461500887526584,1,Sfr1
3.38284519284732e-05,0.290613362072781,0.643,0.484,0.477793055037756,1,Slc7a6
3.54575488018418e-05,0.42306729197223,0.873,0.812,0.500802419277214,1,Zfp36
3.64804812690945e-05,-0.439513078125631,0.603,0.761,0.515250317444691,1,Mllt4
3.66819541276609e-05,0.347755553947407,0.833,0.78,0.518095920099082,1,Actr3
3.69120991148639e-05,-1.00067227475757,0.857,0.917,0.521346487898338,1,Sostdc1
3.74535195721384e-05,-0.251432907686798,0.127,0.32,0.528993510436883,1,Pfn2
3.75681953296101e-05,0.391781897160299,0.817,0.753,0.530613190835413,1,Tiparp
3.81427842379996e-05,0.347655458059978,0.524,0.386,0.538728684577507,1,Ifi202b
3.84623602127679e-05,-0.39307773684407,0.698,0.804,0.543242375645134,1,Csnk2b
3.88513807043285e-05,0.593617360087455,0.849,0.868,0.548736901067935,1,Hbegf
3.8865412244563e-05,-0.453848525905012,0.016,0.154,0.548935082542208,1,Flg2
4.00750553909586e-05,0.561249260229617,0.952,0.898,0.566020082341899,1,Nfia
4.17660993810988e-05,0.333089487338162,0.802,0.701,0.58990438765864,1,Fam134b
4.24488134479862e-05,-0.406423232344896,0.579,0.753,0.599547041139357,1,Myo18a
4.36517761425664e-05,0.612923997770449,0.563,0.414,0.616537686237608,1,Ncor2
4.53662100604119e-05,-0.318208583384921,0.341,0.557,0.640752350893258,1,G6pdx
4.55162073104773e-05,-0.288407565453122,0.556,0.727,0.642870912053182,1,Lage3
4.59668488974991e-05,0.276207200294581,0.802,0.706,0.649235773828277,1,Clasp2
4.65363142991872e-05,-0.250955498168996,0.484,0.674,0.65727890316172,1,Chchd7
4.77535477189551e-05,-0.593487004265303,0.706,0.802,0.674471107982521,1,Hn1
4.78906109123466e-05,-0.527386963958751,0.016,0.149,0.676406988525984,1,Cnfn
4.88074196884174e-05,0.565289964919937,0.484,0.371,0.689355995679208,1,Epgn
4.90758601861486e-05,0.252639435886668,0.151,0.049,0.693147449269163,1,4930550C14Rik
4.93456903020867e-05,-0.323336271530131,0.635,0.78,0.696958529826673,1,Igsf3
5.07729449707965e-05,-1.75595791486406,0.849,0.921,0.71711707476753,1,Calm4
5.55762047682794e-05,0.360006854767373,0.548,0.418,0.784958316147179,1,Ndfip2
5.65661744632623e-05,-0.259959520969679,0.135,0.305,0.798940648119117,1,E330009J07Rik
5.70476077579002e-05,-0.526277339781815,0,0.117,0.805740411972582,1,Cd3d
5.89784579782234e-05,0.52101009001655,0.968,0.921,0.833011740484428,1,Sat1
6.45207471755075e-05,0.332185635591465,0.881,0.814,0.911291033106868,1,Dgcr6
6.49602291834046e-05,0.390266426423092,0.929,0.898,0.917498276986406,1,Tpi1
7.03175995592394e-05,0.413927901072061,0.587,0.497,0.993165776174697,1,Ndrg1
7.16951055226993e-05,0.314861165009957,0.571,0.431,1,1,Arhgef28
7.25637016981885e-05,-0.439934594338942,0.587,0.716,1,1,Ablim1
7.43546973176125e-05,-0.312936566200458,0.675,0.793,1,1,Parl
7.63029425113638e-05,-0.320376871849647,0.389,0.563,1,1,Cmc2
7.85624845324392e-05,-0.433385771925568,0.611,0.77,1,1,Anp32e
8.34181511312637e-05,0.294889164574625,0.556,0.422,1,1,Tppp3
8.47706258433562e-05,-0.406833760638376,0.206,0.409,1,1,Tacc1
8.55197810029924e-05,0.305766560015924,0.437,0.301,1,1,Figf
8.72647581310395e-05,-0.34315648973279,0.151,0.335,1,1,Trbc1
8.72912456364382e-05,0.299101538086658,0.698,0.578,1,1,Psmb8
8.77490809688345e-05,-0.317803693994858,0.73,0.819,1,1,Rer1
8.82523820755249e-05,-0.273584137835209,0.389,0.599,1,1,Leprotl1
8.85335383804174e-05,-0.316623050602346,0.54,0.708,1,1,Phf20l1
9.66334731588099e-05,-1.11469590988261,0.135,0.33,1,1,Cgrrf1
9.69147560380194e-05,-0.255967235967038,0.373,0.603,1,1,Clasp1
0.000101533331963993,-0.318951583005923,0.381,0.561,1,1,Ptpra
0.00010216380077136,-0.38276610008093,0.857,0.885,1,1,Atp6v1g1
0.000102196235921849,0.30957030681279,0.468,0.328,1,1,P4ha1
0.000102309100490663,-0.277652262677125,0.595,0.74,1,1,Man1a2
0.000107520223850581,-0.360911543364977,0.611,0.746,1,1,Cops5
0.000113501818212396,-0.37047629597647,0.762,0.861,1,1,Ccdc124
0.000117578454551549,0.31288294134955,0.508,0.388,1,1,H60c
0.000117963357793971,-0.264630192837624,0.508,0.712,1,1,Uchl5
0.000128687414607792,-0.341249173063948,0.865,0.904,1,1,Ssna1
0.000131072900275422,-0.394538498941413,0.643,0.761,1,1,Gnl3l
0.000133026684484372,-0.651759202226294,0,0.107,1,1,Cd3g
0.000136447416717702,-0.294122908763719,0.667,0.774,1,1,Psma5
0.000139416784996765,-0.28653408207623,0.611,0.746,1,1,Prpsap1
0.000141957067352783,0.81433170481043,0.54,0.716,1,1,Hmgn5
0.000142240617679602,0.29976947313789,0.937,0.896,1,1,Arl4a
0.000146209819023831,0.602218801467934,0.143,0.324,1,1,Pnpla3
0.000148620514018667,-0.255778759031807,0.563,0.727,1,1,Larp4b
0.000149029052623813,-0.258401350213424,0.667,0.829,1,1,Zc3hav1
0.000157055181034265,0.256724399385856,0.492,0.367,1,1,Hivep2
0.00016056544558944,0.349282286877719,0.921,0.855,1,1,Btg1
0.000169977277862956,-0.419880487335367,0.381,0.597,1,1,Marcksl1
0.000180829033701641,-0.260570851434342,0.603,0.77,1,1,Hdac1
0.000185491434310572,-0.279327193083545,0.325,0.522,1,1,Maged1
0.000186149048319437,-0.651065944456936,0,0.102,1,1,Nkg7
0.000186705260706922,0.315694967403734,0.929,0.876,1,1,Ldha
0.000189583749099323,-0.296148902337803,0.643,0.755,1,1,Txnl1
0.000190323065553597,-0.531280158040979,0.183,0.36,1,1,Crct1
0.000193219204225485,-0.260346564884741,0.587,0.765,1,1,Hmg20b
0.000194462884184371,-0.341604184217185,0.841,0.84,1,1,Banf1
0.000195311508556965,-0.340677790411735,0.587,0.736,1,1,Flrt3
0.000200692502704243,0.312619599586218,0.802,0.748,1,1,Rp9
0.000206619433562679,0.323833006644019,0.635,0.574,1,1,Mgll
0.000210665272417008,-0.254202980648673,0.341,0.559,1,1,Elovl6
0.000219855582398619,0.325130345032605,0.929,0.925,1,1,Capns2
0.00022656169761382,0.291739892749553,0.532,0.424,1,1,Zfp652
0.000228034561742896,-0.308185345687687,0.77,0.859,1,1,Hsbp1
0.000228600435990524,-0.304593590564483,0.627,0.787,1,1,Polb
0.000230187341536884,-0.269502586977734,0.468,0.629,1,1,Acat2
0.000234401931162611,-0.29618354470676,0.54,0.736,1,1,Fam132a
0.000234619011886242,-0.254394055097709,0.556,0.725,1,1,Lrrfip1
0.000242431857470541,-0.901627966737788,0.063,0.205,1,1,Col1a2
0.000271033032440659,-0.412288286643151,0.921,0.932,1,1,Reep5
0.000277417079131204,0.434271850329082,0.556,0.456,1,1,Dsg2
0.000287803212088835,-0.667938192612096,0.008,0.113,1,1,Fcer1g
0.00028815371584521,-0.253826422912821,0.103,0.256,1,1,Mcm2
0.000293322606445317,-0.592917727129665,0.063,0.2,1,1,Ptgds
0.000300302855101126,-0.252936405676247,0.889,0.925,1,1,Psmb3
0.000304139802244666,-0.321468195323611,0.548,0.704,1,1,Acat1
0.000314315820177464,-0.301591541347904,0.563,0.727,1,1,Hectd1
0.00032487565465023,-0.361788307494609,0.119,0.279,1,1,Bgn
0.000332865846311528,0.324145222494368,0.54,0.42,1,1,Pla2g4a
0.000335759106056265,-0.357638901855597,0.722,0.836,1,1,Gbas
0.00033656627001664,-0.276193695657725,0.659,0.776,1,1,Stip1
0.000339911871338438,-0.71578585338851,0.071,0.203,1,1,Dct
0.000348855874803088,-0.374163392856227,0.841,0.885,1,1,Arl6ip1
0.000349655739424314,-0.340269984165551,0.246,0.403,1,1,Agpat4
0.00037896749400879,0.424023516652351,0.675,0.576,1,1,Map4
0.000389820882025651,0.274517901186734,0.937,0.891,1,1,Rps12
0.000398221727628316,-0.277069630798751,0.865,0.893,1,1,Ppp1cb
0.000402815179745721,0.269529964924466,0.635,0.522,1,1,Sh3d19
0.000403868694896459,0.287096562271069,0.714,0.648,1,1,Glud1
0.000415136026952623,0.255211411812019,0.627,0.518,1,1,Mfsd1
0.000420305850590426,-0.296200868458227,0.103,0.267,1,1,Zdhhc13
0.000420482407337989,-0.272714527483497,0.508,0.693,1,1,Slc25a11
0.000428268149485981,0.282180971643928,0.77,0.665,1,1,Edaradd
0.000431221620743828,0.300501403947773,0.913,0.887,1,1,Rabac1
0.000437510935649598,0.268374837324394,0.825,0.778,1,1,Fermt1
0.000439147169843367,-0.42675324847439,0.262,0.429,1,1,Krt32
0.000460795510974057,-0.949159265347683,0.079,0.215,1,1,Col1a1
0.0004626396558661,-0.381351171630424,0.254,0.439,1,1,Rrm2
0.000463853782241675,-0.453716469887836,0.508,0.725,1,1,Krt6a
0.000473652934186634,-0.305080419868446,0.921,0.921,1,1,Atp5a1
0.000482449997024234,0.329703773419594,0.532,0.414,1,1,Esyt2
0.000492553760626345,0.364978770761624,0.944,0.887,1,1,Klf6
0.000499921149693344,-0.256166514242164,0.405,0.61,1,1,Nans
0.000500840713772983,0.267752690293518,0.683,0.612,1,1,Adss
0.000513288414310743,-0.269783395634368,0.19,0.356,1,1,Lrrc28
0.000514921828790529,-0.255891623554695,0.397,0.593,1,1,Prkar2a
0.000522454044775633,-0.613007544170693,0.548,0.687,1,1,Uchl3
0.000545293150597357,-0.371573368759263,0.794,0.829,1,1,Laptm4a
0.000552307298046802,-0.334834460019503,0.468,0.667,1,1,Klf10
0.000553383277906699,-0.286382865207442,0.849,0.921,1,1,Otub1
0.000580959383830294,-0.419113108523104,0.73,0.812,1,1,Tmem147
0.000605546858834928,-0.259263459829857,0.635,0.763,1,1,Aldh2
0.000609757749650354,-0.264370858868182,0.841,0.891,1,1,Tmbim6
0.000636522842665628,-0.418553643286043,0.056,0.181,1,1,Col3a1
0.000639517698187437,-0.327033792758315,0.071,0.207,1,1,Aldh1a3
0.000646924990354954,-0.354384904449282,0.063,0.194,1,1,Trpm1
0.000659862727060449,-0.251360887732786,0.587,0.742,1,1,Mrps12
