"P1","P2","P3","P4","P5","P6","P7","P8","P9"
"Taldo1",-0.724381735351138,0.168604784288926,-0.798028667780678,1.37329259325185,-1.28351326004079,0.447039135363037,-0.33963516503788,-0.492336149870179,1.64895846517685
"Drap1",-1.48942879919839,0.464876054537037,-1.30406463686941,-0.674763657596898,0.482124975680295,-0.0145374330252069,0.439735294263086,0.420793665398792,1.67526453681069
"Ccdc88c",0.460392580335014,-1.10947062632744,0.217644636057646,-1.07559994458059,-1.06913300092279,1.48144617534997,-0.143130639295088,-0.164808385468564,1.40265920485185
"Gadd45g",0.108406713618327,-0.922790799518013,0.688303802870196,0.286424420673353,1.94417090145893,-1.4460490571394,-0.455893904297147,0.389472917239025,-0.592044994905267
"Idh2",-0.0569410115102181,-0.609275225007365,-0.530391993474907,-0.437283262640453,-0.650479040043039,-0.967944265096382,0.530144376469419,0.410608735457612,2.31156168584533
"Tial1",-0.905145473772588,0.378340052251867,-0.0137299171250938,0.0222966824636443,2.19543921339667,0.568652479665588,-0.931390506736243,-0.941987031944012,-0.372475498199834
"Dnm1l",0.343972049865085,0.53710368857798,0.225981509510908,0.710433906964259,1.3344546385406,-0.567316159537534,-1.11759995083888,-1.87581173267542,0.408782049592996
"Dlg5",0.42847829315318,-1.19300659204952,0.191076336595064,-1.1269598221959,-0.535607846097487,2.09311500972107,0.368176881403643,0.246291993437649,-0.471564253967686
"Rai1",0.596591798293328,-1.11434938729652,0.597458144349738,-0.311497049358821,1.46666724349549,-0.0466083637775474,-0.0202943331939996,0.663522553829312,-1.83149060634099
"1810026B05Rik",-1.71141068873179,-0.255167651118561,-0.973223904102747,-0.383239715342632,0.771628340782406,1.60835729352399,-0.222899990321561,0.595030691867327,0.570925623443575
"Metap2",0.499010114094638,1.1096664956383,0.274544768102616,1.53236882818961,-0.140929142302822,-0.696475790189797,0.0276530358660242,-1.61532852712708,-0.99050978227149
"Rxrb",0.132817114496769,0.705356219072925,0.675275723884773,-0.18895261843183,1.85906085701562,-0.00317406307173417,-0.844725231643373,-0.948963046570751,-1.38669495475238
"Supt20",-0.490036452283782,-0.456573599650502,-0.976779051175609,-0.807912436970231,-0.792954239382393,-0.233950363242471,1.29881426683616,0.705361547773479,1.75403032809535
"Zbtb17",0.156131855742617,1.21069759572872,0.374687602550044,0.544112066950806,0.347735646028373,0.464873342220997,-1.75525034918729,-1.60788222906451,0.264894469030242
"Ak2",0.346568013687357,1.55578833688042,0.248444724718398,1.11604522725214,-0.0215422515878793,0.162577501604012,-1.46325320547836,-1.18834238014896,-0.756285966927133
"Brf1",-0.178168018281288,1.80192086099264,-1.52856813924061,0.326326260685571,1.06641446005462,0.0985358062171113,-0.107585140229313,-0.624836408838388,-0.854039681360344
"Abcd3",0.494976237569119,0.834361180254568,0.351597488985677,1.62137629780236,-0.401877253654984,0.414582902006259,-0.815580474274183,-1.55320717314344,-0.946229205545376
"Atp5h",-1.01665178445289,1.36972879255237,-0.266950719326493,1.27396620099181,-0.229562235176185,0.0742920468578542,-0.942787047590922,-1.22979258885609,0.967757335000539
"Ppp2r5a",-0.423439435704982,1.08317001409788,-0.296175928907897,0.162249654049094,0.114511213135847,1.54260328335229,-1.63296518911221,-1.08826000645994,0.538306395549925
"Acad9",-0.136573162051384,1.01736156142666,-0.0230030498608613,1.93551321844192,0.457233731140557,-0.305920000119508,-0.92015356416104,-0.989494282392699,-1.03496445242364
"Llgl1",-0.841423179362805,0.49162810595651,-1.67057726956358,-0.18363872670623,-0.767640826783818,1.73550697049161,0.142967228069692,0.60378146941785,0.489396228480763
"5031439G07Rik",1.16185364541802,-0.287524331238589,0.982883562893162,0.948616442490501,0.977834164324409,-1.02780345023845,-0.88252761914449,-0.657909269227313,-1.21542314527725
"Rnf145",1.08107616170855,-0.911165230355893,0.560429743663668,-1.51335141424999,-0.649867505619028,-0.811387398326252,1.39982289688823,0.424964676302273,0.419478069988437
"Epha1",-0.258414213004123,1.55564686727759,-0.797367819291205,1.0165622670956,-1.60157338337584,0.555746470972597,0.594583746011088,-0.689532967815236,-0.375650967870472
"Myo19",0.87384487612478,1.70434616464766,0.393888572092565,0.729673937514732,-0.348856810014713,-1.22028125199758,-0.679002817991655,-1.23459560681461,-0.219017063561189
"Pxdc1",-0.22185359872483,-1.84495650792382,1.22118467916236,-0.359438301457924,0.974151409496028,-0.404608704067559,-0.366199016078479,1.26829931419018,-0.26657927459596
"Trpc4ap",-0.457483705165904,1.3340258239688,-1.15136616676922,0.523170704825748,1.2874233214803,0.708367506384759,-1.06876926016984,-1.04565563333504,-0.129712591219609
"Clip2",1.07198165479395,-0.830418009536897,0.709823537644542,-0.592524951841682,0.257222939750366,-0.939130614994087,1.27500383851699,0.591599571547006,-1.54355796588018
"Ifitm2",-0.541935105943188,-0.403594454497027,-0.469933611731556,-0.0210226139883681,1.11969610417592,-2.04323555675677,0.938359295642223,0.675320953808092,0.74634498929068
"Zzef1",-0.330712998386887,-0.165222464588273,-0.195781812320649,-0.0756407262693498,-0.0771939483027347,1.92243950418644,1.16238761232064,-0.761679435783923,-1.47859573085528
"Usp25",-0.179636027775654,-0.365839484177529,0.529890115332313,1.20885184957934,-0.270465976189944,0.474000782909846,-0.838694533233475,-1.84985051358603,1.29174378714111
"Ergic3",-0.0865553476640404,-0.57684712992991,-0.491959704799023,-0.206636086352353,-0.547123964563164,-1.61106387505752,1.63237924782718,1.07350264892674,0.814304211612096
"Pcm1",0.0480023849656814,-0.526106448305265,-1.16306513995542,-1.40739941423446,-0.362322745940447,0.244847874781991,1.30490172673685,0.313524267812831,1.54761749413824
"AI314180",-0.663261190161316,1.36143354266526,-0.494971014760136,1.08400313753908,0.964025907459642,0.108698359646878,-1.09548560681575,-1.45254649577299,0.188103360199338
"Gabbr1",-0.994738098514727,-1.07457872698624,-0.843038884439875,-1.13356610985674,0.168268814954534,1.06887118264271,1.11927322062598,0.912937105808067,0.776571495766285
"Stmn1",0.999701435748134,0.355851266104252,1.02153248564806,1.09797380762799,0.619391639901021,-1.03725978588314,-0.880726359905518,-0.985372656300777,-1.19109183294002
"Vps37b",0.430492269082055,-0.899604633827614,0.736158649897206,-0.641573906463561,0.0974567484944594,1.86755574586948,-1.15712520331878,0.532232694803782,-0.965592364537033
"Apoc1",-0.119682605696193,1.35472467341575,-0.0673408756505358,1.67063382403406,0.504345996756072,-0.401355510219705,-0.98936891000615,-1.14252517517609,-0.809431417457215
"Kdm5b",0.0861195111468017,1.38805697068099,-0.191744773669363,0.844360717301185,0.00164390525087055,1.232336664901,-1.16495296914138,-1.21953571790759,-0.976284308562509
"Nop58",0.0198326119948864,0.252538784933905,0.736873340960982,0.932336048380492,1.66775983170886,-1.16598215431658,-1.11467579380357,-1.02313083975585,-0.305551830103117
"Zfp266",0.660732448045487,2.14595750457016,0.106149904905264,0.11729321591153,-1.0412604668269,0.164543272419162,-0.320574872686512,-1.05705183918322,-0.775789167154959
"Med24",0.58282108603975,1.53674238909227,-0.267187258586555,0.511081038891851,0.997549199398031,-1.17670467908544,-0.942624860696352,-1.30164270107854,0.0599657860249945
"Sbno1",0.493418751659439,1.62277630025641,-1.456766502749,0.316092048475909,0.346705095516976,0.812313586050062,-0.0830112611752226,-1.09547745458022,-0.956050563454316
"Gse1",0.449046643885955,-0.105920597360314,0.394171547556428,0.3581879875254,-0.454389795619327,-1.40942556636376,-1.56275541438406,0.890466240638866,1.4406189541208
"Hadh",-0.118380347899508,0.632353360027898,-0.61961143596605,1.86098261121944,-0.740874748662967,-1.50063816836982,0.296765558830085,-0.550327029230226,0.739730200051159
"Tmed9",-0.8133935179631,0.799858733076933,-0.660554320251924,1.10034948104953,-0.399266236416842,0.0475669045250806,1.70111736750856,-0.429842123330625,-1.34583628819762
"Cep350",0.478685200533734,-0.0491250096286562,-0.47428554983561,-0.903736040183601,-0.865188953356872,2.12679551717174,0.76164216499755,-0.922924346309564,-0.151862983388704
"Mfn2",0.958948890867192,-0.523229800825598,0.0453807849836557,-0.427268645731441,-1.57890463300761,-1.21684017044663,1.17947991421617,0.645906982744744,0.91652667719951
"Cmtm6",-0.0323291504425597,0.800913327943136,0.313035504021851,0.47430126517158,-0.0334529181724821,1.61493681534839,-0.37289613814336,-0.90002307377092,-1.86448563195564
"Ddx26b",-1.33537615419545,0.524590669726546,-1.34893177865991,-0.566653102409487,1.07417593464549,0.955841712745623,-0.156811888395342,-0.393429972376672,1.2465945789192
"Pdlim2",0.534791134717739,1.36077662130213,0.205813978231283,0.718708404033413,-0.112357696519432,0.925647413222786,-1.12510795097235,-1.35985966346815,-1.14841224054742
"Pgls",1.0080095499288,1.43646327683938,-0.484464122491101,1.44653813062007,-0.234310406043157,-0.78692415724168,-0.736641679421269,-0.730893785094568,-0.917776807096486
"Elf4",1.22221347550601,-0.0995769563533903,1.52199807758301,-1.01208288362804,0.46827403263417,0.38039264650794,-0.403410361400779,-0.554070756879185,-1.52373727396973
"Nbl1",-0.467694245400935,-0.902438988025306,-0.42501092757775,-0.761172997114303,-0.465204772205686,-0.878382643339428,1.51274222658388,1.39509385014381,0.992068496935719
"Ppm1a",-0.18307439232135,0.197858038371943,0.625255729243866,1.30885177465529,1.08479825051963,0.407133076263317,-1.3393803704147,-1.53999829700127,-0.561443809316723
"Ormdl3",-0.842115579726959,-0.250708906692428,-0.605998432876768,-0.281967514624658,-0.519641024690399,-1.0312485311026,1.79518632325793,1.46714049033992,0.26935317611597
"Klf10",-1.26535180578534,-0.913897844627586,0.0729372005884285,0.355647404629821,0.543032084086106,-0.85027851439503,-0.642144561641127,1.77223193212384,0.927824105020885
"Sec61a1",0.687537063560723,-1.15273394647944,0.367029727794913,0.731135732558097,0.103278302559798,1.14062610303884,-0.0851824753440869,-2.03716009819405,0.245469590505238
"Tcirg1",-1.00828465636242,-1.29263952017182,-0.774233698125451,-0.7931456913499,0.940677089898128,1.30216284438435,0.0948179519968445,0.363453948060559,1.1671917316697
"Nrbp1",-1.34929164499436,-0.709065551411711,-0.996948262050327,-0.419656732034891,0.641477643965223,1.73433431336584,-0.272743508387639,0.875388381483998,0.496505360063869
"Sars",-0.173773169361856,0.689593293285577,-0.0583309075519716,1.02528980002016,0.520223940546216,1.357541284375,-1.68191120228145,-1.04950844055484,-0.629124598476821
"Alkbh5",0.0620064523720524,-1.16546899107404,0.459495333774974,-0.654602313025789,0.642011299280832,-0.525461096427852,0.39622833701784,1.94920178646328,-1.1634108083813
"Tppp",1.00704710371683,1.23854374930974,0.649746836778973,0.594826757020343,-0.338264025323519,0.440171564882772,-1.2479317719114,-1.34937175966556,-0.994768454808161
"Rab11a",0.0474764755842313,1.30211600602533,0.0772950104043297,0.288035029401243,-0.000543107479098779,1.34316468822458,-1.50324799878187,-1.46327369081572,-0.0910224125630267
"Znrf3",1.54598151503892,0.38240046805328,1.3209792424518,-0.0157121098759631,0.203725387547198,-0.88122148427221,-0.405401596387498,-0.615372246744459,-1.53537917581107
"Amotl2",-0.208396195991422,0.500884185302046,0.391769361628711,1.44361210886552,0.221511706549373,0.786314560744637,-0.886987020465013,-0.262456017624076,-1.98625268900977
"Dync1li2",-0.671850633853771,0.0397571989951413,-1.1396573093473,-0.596798400761081,-0.603906976215999,0.898307320477342,0.305377487452091,-0.353123517063686,2.12189483031726
"Riok3",-0.0577395627489734,-0.13990646609502,0.945426408937197,0.0314083829652817,1.38741840820759,1.06674316093719,-0.52257791179233,-1.54535028580785,-1.16542213460307
"Maged1",-0.733256499273584,-1.05446830522315,-0.578426081040453,-0.295423318775008,0.275021708684709,-1.12163739985496,1.5579763142068,1.33974067011308,0.610472911162578
"Prickle2",0.712772996061197,-0.482857081900743,0.657689505332314,-0.508559400540951,-0.052500821091345,-0.795088141102168,1.62757294675726,0.563294056082614,-1.72232405959818
"Prkcdbp",0.515919920948052,-0.460552714672606,0.292011270382721,-0.629351602051782,-0.0222146906327243,-1.86844410236743,1.47092910611573,1.10549075754853,-0.403787945270501
"Epn2",-1.04650592234642,1.04828207361582,-0.865850203107686,0.863413652214412,-0.058230121836012,1.22282818962124,-0.944822914549767,-1.08304462214414,0.863929868532552
"Exoc6b",0.0624089677402695,-0.408254516533186,-0.0931918640116131,-0.925937534046265,0.798599250365412,-0.697358073508811,-0.472770223303636,-0.564941036619432,2.30144502991727
"Kdm5a",-0.140055358152516,0.051303798135124,0.148770021860803,0.320388594374347,0.355200165160729,1.59844087738379,0.11604032125012,-2.26351873093176,-0.186569689080643
"Kidins220",-0.72252582373029,-0.489688075365886,-0.966795255442264,-0.725127351696927,-0.771820706912225,-0.169244542998789,1.36178648325439,0.913705939027879,1.56970933386411
"Pip5k1c",-0.0706067501555852,-0.000373590271266154,-0.706254143378676,-0.55035441414266,0.91984683161233,2.26312436461846,-0.428783742944028,-0.822917593747835,-0.603680961590746
"Fbxo32",1.59657771167877,0.0065150064636961,1.13304021435547,-0.289543206415615,0.315985097683383,0.520982276873134,-0.851955322877979,-1.33795075538534,-1.09365102237552
"Phf23",-0.612113847347317,-0.76554725046465,0.22267330324852,-0.42672594441056,0.795533776208595,-0.751002375888832,-1.24143178620704,1.71272316334021,1.06589096152107
"Kdm3b",-0.718000041036641,-1.12916940268555,-0.635662197989343,-1.13328921188457,0.676776281851442,-0.0519636130439556,1.56818228688038,0.169125931830308,1.25399996607794
"Cbarp",-0.818893097081267,0.504590023368843,-0.715498736294742,0.362004853130373,-0.300318788233889,2.05227500868324,-0.878834480099558,-0.920086328852949,0.71476154537995
"Sdha",-0.777799660481537,0.486600449863926,-0.814324654228487,1.98596652865748,0.144659697014924,0.537407813577168,0.434864154972269,-0.829176885093619,-1.16819744428214
"Prpf39",-1.48400129787256,-0.124933736056308,-0.713947040381473,-0.386716716753231,1.72883657796266,0.238341648953083,-0.262644260560153,-0.364392959450453,1.36945778415844
"Gna13",-0.234514058390083,-0.506350756290724,0.00282693854027608,-0.428325900256912,0.330226516210252,2.52183477310155,-0.75172428241532,-0.599648648927398,-0.334324581571638
"Ckap4",1.37071759305816,0.487481135505416,1.39479969983852,-0.115950757203281,0.0159947755037207,0.228791752095161,-1.31026843519495,-1.10465745779862,-0.966908305804134
"Megf6",-0.420111405405605,0.112543020231111,-0.18778201366044,0.389361952007742,0.180928587446037,-1.53770625829993,1.34239847979429,1.36736056829111,-1.24699293040432
"Bcap31",-0.405499960927077,1.29131934277546,-0.454924235271342,2.0632199641309,-0.411546737425209,-0.243611084034976,-0.131297637775417,-0.864426211153857,-0.843233440318479
"Edaradd",1.41995259312474,1.07194926262096,0.960439958593482,0.343779793892987,-0.0294948661514926,-0.877131611632351,-1.04057170642009,-1.26486716840131,-0.584056255626925
"Socs7",1.37344169280842,0.0442186457577941,1.3690450398027,-0.0231381304481783,0.349624568435927,-1.52625823665737,-0.500267816691699,0.143868785131072,-1.23053454813868
"Myl12b",0.0436084462219353,-0.629375147871975,-0.638138967375796,-0.697869934957118,-1.54268874374708,1.61884591572463,1.17135946647458,0.104970912045429,0.569288053485413
"Polr1d",0.224003972783712,1.61626504455211,0.752671464037843,0.810950941236497,0.294946687616478,-0.36465587717591,-1.40968475688241,-1.12706670600062,-0.797430770167701
"Clu",0.496181389194666,0.749889356245811,0.14883973057906,0.804306423554171,-0.104193361926899,1.14373018621794,-0.515358585114138,-0.577670182619932,-2.14572495613068
"Ube3b",0.469967298449677,1.18012103437626,-0.573766271999007,0.365826032868264,-0.915250404911964,0.304130656471354,-0.478650487692555,-1.70949231279986,1.35711445523783
"Axin2",0.673286560032701,0.854888720307886,0.58085882707038,0.610032348041647,0.42196378529543,0.0481282017493642,-0.121421263397315,-0.757435895042361,-2.31030128405773
"Grpel2",1.13792849156977,0.187495506205628,1.59330756125186,0.089737728074612,0.598762556335169,-0.30963240823199,-1.24059745673436,-1.11271171353927,-0.944290264931424
"Car13",0.564273782876933,0.970640101596118,0.550262144059847,0.79496718319113,0.318580114949004,0.732374955824799,-1.29905531321994,-1.40392903029689,-1.22811393898101
"Phc3",-0.401273214603716,-0.287589486565742,-0.658664459860499,-0.28368852857598,-0.729838381610087,2.09213318761533,1.27868903248501,-0.19877363237206,-0.810994516512268
"Tjp1",-0.370855329454056,-0.128950841743879,-0.430758182574043,0.151668774594623,0.857437470241092,2.18619554541365,-1.05082696545317,-0.982192074503834,-0.231718396520384
